호선,역명_표준,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분,아침첨두_평균,저녁첨두_평균,낮시간_평균,전체_평균,최대혼잡도,최대혼잡시간,첨두_집중도
3호선,압구정,10.225,13.425,11.649999999999999,10.4,13.05,20.0,25.4,31.3,32.675,35.775,37.45,40.525,43.55,39.375,46.0,45.225,45.55,45.225,44.35,47.95,50.825,53.525,54.475,52.4,49.0,48.55,39.875,35.15,32.225,32.2,39.425,33.275,29.925,29.6,24.325,17.75,10.925,0.0,0.0,22.4375,38.949999999999996,44.037499999999994,32.62948717948718,54.475,16시30분,1.393982369708036
3호선,약수,14.274999999999999,13.7,10.55,10.15,13.525,20.75,26.45,32.475,34.375,35.925,36.925,38.975,41.15,36.575,41.800000000000004,40.05,39.775,42.95,38.25,40.324999999999996,44.45,46.3,47.425,44.55,42.45,40.95,34.75,29.65,27.65,27.675,30.7,27.325,25.25,24.125,20.15,15.675,10.65,0.0,0.0,23.299999999999997,33.25,39.55,29.453205128205134,47.425,16시30분,1.429835614921982
3호선,양재,6.25,8.775,6.425,7.225,7.85,12.95,16.625,17.875,18.825,19.8,20.150000000000002,20.75,21.825,21.450000000000003,25.875,26.924999999999997,24.275,23.05,21.675,23.975,24.724999999999998,26.225,27.450000000000003,26.25,28.1,24.925,19.1,17.575,16.475,17.0,15.725,16.175,13.925,17.4,12.675,8.475,5.925000000000001,1.0,0.0,13.825,19.518750000000004,24.63125,17.222435897435897,28.1,17시30분,1.353717275667403
3호선,연신내,9.774999999999999,11.8,7.6,7.725,12.55,16.875,21.125,22.825,24.125,25.55,29.125,29.1,24.45,24.424999999999997,24.799999999999997,24.450000000000003,26.725,25.6,26.9,24.224999999999998,27.375,28.049999999999997,29.05,27.474999999999998,26.3,23.2,23.4,20.125,18.475,16.775,16.85,20.349999999999998,17.075,15.55,14.95,12.725,7.175,2.75,0.0,18.34375,21.299999999999997,25.1,19.676923076923078,29.125,10시30분,1.5794322079907483
3호선,오금,2.125,2.95,1.525,1.425,2.125,2.675,3.7,3.9,3.55,3.225,3.075,2.975,3.325,4.35,3.575,3.45,2.75,2.4,2.375,2.35,2.525,2.5,2.5,2.475,2.975,1.8,1.875,1.45,1.775,1.3,1.625,2.1500000000000004,1.15,1.65,0.825,0.8500000000000001,0.0,0.0,0.0,3.1,1.725,3.53125,2.2371794871794877,4.35,12시00분,1.3663712944789255
3호선,옥수,16.775,13.475,12.125,10.725,14.725,22.075000000000003,28.65,35.95,36.675,38.4,39.4,42.775,45.4,39.4,46.125,44.4,44.7,43.525,42.95,44.225,48.2,49.825,52.0,48.675,46.05,44.5,36.425,32.825,29.025000000000002,30.025,33.1,30.175,26.400000000000002,26.6,21.825,16.675,10.85,0.0,0.0,25.35,35.69375,43.65625,31.939743589743586,52.0,16시30분,1.3982820008983365
3호선,을지로3가,10.925,12.775,9.4,9.9,12.2,20.425,25.325,29.4,37.475,34.25,38.675,37.325,38.225,36.175,39.825,36.0,43.4,39.275,40.175,40.8,45.1,45.2,46.975,45.125,39.5,40.925,34.225,30.650000000000002,27.375,25.8,30.275,25.175,25.4,24.175,20.6,16.075,10.225000000000001,0.0,0.0,21.8375,33.29375,38.85,28.839743589743584,46.975,16시30분,1.4190797575526446
3호선,일원,4.475,5.85,3.875,4.475,5.325,7.7,10.625,11.05,11.025,12.0,12.825,12.075,12.3,13.55,14.475,14.625,13.4,10.95,11.675,11.75,13.3,14.025,13.95,13.55,15.5,13.275,10.375,8.95,8.625,8.075,7.425,8.525,6.625,8.575,7.65,4.8,4.25,1.025,0.0,8.675,10.306249999999999,14.0125,9.551923076923075,15.5,17시30분,1.3545940157292407
3호선,잠원,9.25,12.299999999999999,10.65,10.2,11.8,19.25,24.275,29.375,32.5,31.35,36.15,37.05,39.55,36.475,40.5,41.225,40.95,39.575,38.15,40.45,42.025000000000006,44.9,45.95,42.375,45.4,40.8,32.55,29.125,26.675,27.925,30.575,25.225,24.525,24.625,19.25,14.2,6.875,0.0,0.0,21.175,32.2875,39.787499999999994,28.308333333333337,45.95,16시30분,1.3437008773182315
3호선,종로3가,13.25,15.475,11.475,11.875,15.35,24.3,30.175,37.4,46.224999999999994,41.825,46.875,44.75,46.3,42.6,47.225,41.575,51.724999999999994,46.15,51.7,46.275,53.625,55.275,53.55,51.425000000000004,45.875,47.75,39.95,35.475,30.375,28.474999999999998,33.75,28.900000000000002,27.45,27.974999999999998,23.325,17.674999999999997,10.225,0.0,0.0,26.80625,38.3875,45.78125,33.93846153846153,55.275,16시00분,1.4240272726492336
3호선,지축,20.775000000000002,10.35,9.075,11.7,16.775,23.625,19.25,30.95,31.375,31.725,28.425,30.125,34.625,37.95,34.1,33.875,38.175,39.099999999999994,37.225,34.2,38.375,43.55,42.525,42.225,33.675,27.9,33.8,27.575,28.55,18.65,23.275,15.45,17.65,24.924999999999997,16.099999999999998,17.375,16.025,0.0,0.0,22.65,29.456249999999997,36.025000000000006,26.180128205128202,43.55,16시00분,1.4463913547150211
3호선,충무로,11.275,13.5,10.125,10.225,12.9,21.45,25.85,30.85,35.925,34.5,38.099999999999994,36.925,39.475,36.175,38.474999999999994,35.725,43.425,38.65,38.5,38.5,43.15,44.6,44.125,44.075,39.225,39.575,33.25,28.525,26.1,25.275,28.1,23.35,23.299999999999997,22.875,18.525,14.825000000000001,9.825,0.0,0.0,22.762500000000003,31.862499999999997,38.45,28.18589743589745,44.6,16시00분,1.4206761659121934
3호선,학여울,4.85,6.825,5.1,5.275,6.05,8.275,12.225,12.05,13.05,13.575,13.775,13.85,14.05,13.275,17.3,16.475,15.3,13.55,13.525,13.675,15.875,15.475000000000001,15.75,17.075,17.35,14.425,12.5,9.875,9.875,9.725,9.025,9.95,8.225,10.9,8.9,5.375,4.1000000000000005,0.0,0.0,9.649999999999999,11.66875,15.587500000000002,10.934615384615388,17.35,17시30분,1.36768235010859
3호선,홍제,13.25,14.775,9.7,11.875,16.9,23.425,26.775,31.675,33.825,33.225,35.349999999999994,38.575,32.05,34.85,33.075,30.275,32.475,34.275,32.325,33.45,34.475,38.75,36.375,37.575,32.875,33.1,31.35,25.975,24.35,21.224999999999998,24.625,24.825,22.025,21.3,18.75,15.275,10.1,0.0,0.0,24.693749999999998,28.69375,32.66875,25.77115384615385,38.75,16시00분,1.6342069520809046
4호선,길음,24.875,19.5,17.075,16.5,21.2,29.6,35.85,42.375,42.55,42.0,43.775,44.449999999999996,41.150000000000006,33.625,37.95,34.825,36.575,32.925,36.5,35.1,38.15,38.55,40.5,42.075,37.875,37.8,37.025,34.55,33.375,31.35,32.325,35.05,29.875,28.6,27.85,26.3,22.825,0.0,0.0,32.25625,35.6875,35.743750000000006,31.858333333333324,44.449999999999996,11시00분,1.9008567399655394
4호선,남태령,13.825,22.05,15.975,17.95,20.325,25.5,42.25,55.125,72.325,60.975,69.375,63.65,58.45,54.625,47.35,51.15,52.3,51.425,45.35,52.5,54.2,58.375,56.625,63.15,51.75,66.175,66.4,42.675,40.85,41.05,34.225,35.025,43.125,35.775,31.475,28.599999999999998,15.05,12.925,0.0,35.8,54.025,51.35625,42.81858974358973,72.325,9시30분,1.7490567993368518
4호선,노원,4.25,7.15,5.4,6.925,8.275,12.15,14.5,15.325,17.55,16.75,16.275,16.575000000000003,12.3,14.575,13.675,15.45,12.95,14.325,12.799999999999999,13.6,14.325,14.625,15.0,15.225,14.575,14.45,13.075000000000001,12.2,10.975000000000001,11.625,11.425,12.025,10.225,11.6,11.025,10.225,5.025,0.0,0.0,12.5625,12.674999999999999,14.162500000000001,11.75448717948718,17.55,9시30분,1.7819945784999411
4호선,동대문,25.450000000000003,22.675,17.425,19.075,23.7,35.225,41.55,53.1,50.3,53.7,53.55,55.95,52.9,48.2,54.425,50.425000000000004,56.65,47.875,54.8,48.95,59.85,54.15,66.75,59.55,63.3,61.45,50.725,50.75,49.375,48.6,48.125,54.775,46.875,42.2,42.275,44.1,26.125,0.0,0.0,38.39375,53.075,52.425000000000004,44.484615384615374,66.75,16시30분,1.744754377782463
4호선,동대문역사문화공원,19.35,18.4,14.6,16.75,21.1,30.2,38.075,47.3,45.75,49.65,50.25,53.625,51.45,46.150000000000006,52.75,47.45,53.95,45.9,52.55,46.225,57.2,52.25,64.05,56.475,61.125,60.1,50.125,52.025,48.775,48.425,47.575,53.6,46.425000000000004,41.75,40.1,44.1,27.025000000000002,0.0,0.0,34.16875,52.75625,50.075,42.37435897435897,64.05,16시30분,1.7358961211004271
4호선,동작,4.45,16.125,8.8,10.075,11.6,18.65,20.55,27.700000000000003,33.9,33.575,36.0,38.375,36.625,34.475,32.475,34.4,31.625,33.45,33.025,36.05,33.125,38.575,39.6,40.3,38.4,37.475,39.2,31.15,28.25,27.95,26.525,27.8,28.2,24.6,24.025,23.925,23.475,0.0,0.0,19.625,34.018750000000004,33.24375,27.294871794871796,40.3,17시00분,1.6136491336371763
4호선,명동,15.625,13.875,10.75,13.25,16.4,23.625,30.15,37.6,40.975,42.625,46.525,47.5,47.475,41.425,45.95,39.325,45.675,41.15,44.2,43.5,51.6,48.575,53.3,51.650000000000006,50.325,53.625,44.7,44.35,42.725,39.6,38.575,44.45,37.975,37.775,34.175,37.425,21.45,0.0,0.0,26.94375,46.35,43.09375,36.40705128205128,53.625,18시00분,1.7007976400104974
4호선,미아,21.475,17.674999999999997,14.925,14.925,19.375,26.9,33.625,35.9,39.525,35.650000000000006,38.8,37.925,34.1,30.775,31.85,31.125,33.375,28.65,31.5,30.0,32.775,35.449999999999996,35.9,35.175,33.275,34.45,30.775,30.25,29.175,28.400000000000002,29.125,28.675,27.525000000000002,25.724999999999998,25.875,23.150000000000002,21.15,0.0,0.0,28.950000000000003,31.162499999999998,31.78125,28.075,39.525,9시30분,1.8914453682141081
