호선,역명_표준,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분,아침첨두_평균,저녁첨두_평균,낮시간_평균,전체_평균,최대혼잡도,최대혼잡시간,첨두_집중도
3호선,약수,18.7,23.75,26.9,45.05,53.55,70.55,60.9,56.05,44.75,38.85,39.65,42.45,37.900000000000006,41.400000000000006,46.5,46.849999999999994,47.45,45.9,43.75,53.95,52.35,60.5,66.19999999999999,64.0,64.4,76.55000000000001,71.35,51.15,39.75,34.15,30.25,32.5,29.75,34.2,31.0,21.4,15.3,8.600000000000001,4.55,60.2625,59.7,45.55,42.892307692307696,76.55000000000001,18시00분,2.6336442890528153
3호선,양재,8.1,16.4,19.35,29.4,36.2,45.05,39.45,31.15,24.5,22.2,24.55,27.35,25.75,30.099999999999998,27.900000000000002,26.0,27.9,30.4,34.1,34.4,31.9,40.0,52.7,52.7,47.150000000000006,62.7,53.599999999999994,36.65,27.8,23.7,22.45,23.8,23.4,29.9,18.700000000000003,13.75,10.1,5.9,1.75,37.9625,45.1875,27.975,29.20256410256411,62.7,18시00분,2.972296587228004
3호선,연신내,21.65,22.5,25.450000000000003,36.25,45.2,52.650000000000006,36.75,33.45,27.35,25.55,31.0,23.700000000000003,21.85,26.25,27.700000000000003,30.5,26.35,23.6,21.85,30.6,38.5,35.1,30.299999999999997,36.8,42.95,42.8,44.1,30.450000000000003,25.400000000000002,21.650000000000002,21.400000000000002,19.25,21.5,17.9,19.6,15.95,10.05,5.25,3.0999999999999996,42.0125,35.6875,27.700000000000003,27.493589743589745,52.650000000000006,8시00분,2.8050540503590593
3호선,오금,4.0,5.45,6.15,8.3,12.65,13.1,11.4,7.5,4.2,3.9,3.65,3.3,4.05,4.2,3.25,3.45,2.8,3.15,3.3,2.85,2.5,4.9,3.95,4.35,4.3,4.65,3.05,2.15,1.6,1.15,1.45,1.25,1.55,1.7,0.95,0.65,0.85,0.45,0.0,11.1625,2.8625,3.425,3.9,13.1,8시00분,4.094889315360783
3호선,옥수,22.65,26.049999999999997,28.0,46.8,57.95,76.6,66.80000000000001,62.099999999999994,53.650000000000006,40.95,44.3,47.8,40.85,44.8,49.85,49.2,50.6,49.45,48.35,56.65,56.2,63.9,72.65,70.15,70.8,86.35,78.6,58.25,44.55,37.95,32.9,35.7,32.3,38.0,32.8,24.1,16.55,9.399999999999999,3.95,65.86250000000001,66.9375,48.612500000000004,46.88461538461539,86.35,18시00분,2.731807606442631
3호선,을지로3가,15.15,19.4,22.95,35.349999999999994,42.55,54.05,49.55,42.849999999999994,40.25,35.650000000000006,38.05,38.4,35.95,37.85,43.05,47.55,43.7,40.5,40.85,50.95,51.6,60.25,59.15,63.449999999999996,68.25,78.65,65.6,47.3,37.150000000000006,34.05,30.95,32.8,30.55,32.65,29.5,21.049999999999997,15.100000000000001,8.2,4.65,47.24999999999999,57.175000000000004,43.037499999999994,39.62820512820513,78.65,18시00분,2.426372293316938
3호선,일원,6.9,8.8,11.65,18.4,26.1,30.45,28.950000000000003,18.75,14.55,12.55,14.2,14.15,15.25,16.5,15.149999999999999,13.95,14.65,15.8,18.65,17.25,18.6,19.5,28.05,32.35,24.299999999999997,27.5,26.849999999999998,17.4,12.95,10.75,10.9,10.15,10.85,14.2,10.25,6.5,5.8,4.45,1.7,26.0625,21.175,15.062499999999998,16.04358974358975,32.35,17시00분,3.1360993768564733
3호선,잠원,11.35,22.35,24.05,36.75,47.2,63.75,57.85,53.55,46.1,34.6,37.599999999999994,43.599999999999994,36.45,45.1,43.65,42.55,46.849999999999994,45.55,46.7,51.5,49.1,56.349999999999994,69.4,64.1,61.15,74.8,68.75,48.95,37.5,33.95,29.4,31.05,29.35,38.8,26.5,20.799999999999997,13.8,8.6,2.7,55.587500000000006,57.5,44.5375,41.080769230769235,74.8,18시00분,2.539152342651646
3호선,종로3가,19.700000000000003,23.65,29.95,43.3,56.0,67.2,59.95,50.75,46.25,41.2,42.9,42.7,39.55,41.900000000000006,49.0,52.5,48.400000000000006,44.7,44.7,58.45,58.75,66.1,65.19999999999999,71.5,73.45,84.45,71.65,52.95,41.75,37.55,34.9,35.7,33.45,34.75,33.15,24.95,16.4,8.65,5.1,58.475,62.7,47.95,44.95256410256412,84.45,18시00분,2.5271115218537745
3호선,지축,28.1,23.0,32.4,51.699999999999996,54.550000000000004,63.85,45.4,45.099999999999994,30.200000000000003,27.05,27.55,29.1,24.6,25.55,26.4,23.95,27.05,22.65,27.549999999999997,29.1,30.25,27.650000000000002,38.2,37.5,46.05,67.3,59.849999999999994,48.5,37.9,23.7,27.900000000000002,28.099999999999998,20.45,23.0,23.55,18.2,17.15,16.15,1.7,52.225,53.387499999999996,25.7375,32.25512820512821,67.3,18시00분,4.103448116427464
3호선,충무로,15.05,22.05,25.15,39.45,47.3,62.349999999999994,54.849999999999994,48.9,41.65,38.95,39.4,38.85,36.099999999999994,37.8,43.7,48.7,45.8,42.15,41.25,51.349999999999994,51.05,61.050000000000004,58.85,60.35,65.15,74.05000000000001,63.15,44.95,36.35,31.049999999999997,28.65,30.75,28.55,32.2,27.7,20.05,14.05,7.85,4.15,53.35,54.62500000000001,44.0,40.01923076923077,74.05000000000001,18시00분,2.4539772169550638
3호선,학여울,6.9,12.3,15.0,21.4,32.2,35.0,32.3,21.95,18.6,14.75,16.05,17.299999999999997,16.15,19.549999999999997,17.2,16.65,17.65,19.299999999999997,20.7,21.049999999999997,19.7,25.35,32.35,33.35,27.9,33.5,30.35,20.0,15.5,14.2,12.15,12.600000000000001,13.3,19.450000000000003,13.100000000000001,7.95,6.35,4.75,2.15,30.3625,24.8375,17.7625,18.871794871794876,35.0,8시00분,3.107670479511866
3호선,홍제,28.95,26.400000000000002,32.5,45.6,62.05,75.0,53.85,45.800000000000004,40.5,33.9,37.199999999999996,30.35,30.799999999999997,29.9,37.45,38.7,35.25,29.35,30.5,38.75,48.25,45.9,41.95,58.199999999999996,59.15,63.95,56.45,46.15,36.15,30.700000000000003,29.05,27.6,28.4,25.150000000000002,27.55,22.1,15.6,9.15,6.1,59.175000000000004,50.675000000000004,35.325,37.4448717948718,75.0,8시00분,3.109695594913076
4호선,길음,42.2,29.549999999999997,35.699999999999996,49.650000000000006,66.2,72.64999999999999,64.05,52.6,42.4,30.25,33.05,35.55,31.200000000000003,32.400000000000006,37.8,34.05,34.25,30.85,35.75,39.95,43.0,39.3,54.0,56.900000000000006,59.25,64.1,65.4,50.5,32.0,32.050000000000004,28.5,28.2,27.85,30.55,38.7,27.2,22.1,13.3,9.0,63.87499999999999,53.0,34.625,39.79487179487178,72.64999999999999,8시00분,3.375451166051952
4호선,남태령,22.85,38.9,40.05,66.3,85.05000000000001,100.85,61.4,73.55,54.199999999999996,49.15,47.1,39.849999999999994,43.349999999999994,40.65,40.95,50.3,42.45,39.3,38.55,55.0,46.5,54.2,65.65,83.05,85.95,89.4,104.4,59.5,47.2,42.25,42.05,31.95,38.15,40.95,33.6,24.799999999999997,25.75,16.75,0.0,80.2125,75.125,43.58749999999999,50.30512820512821,104.4,18시30분,3.5638083495541544
4호선,노원,7.05,15.149999999999999,15.3,21.0,29.450000000000003,32.8,19.650000000000002,19.25,12.399999999999999,12.65,12.100000000000001,13.600000000000001,11.9,13.2,15.1,13.350000000000001,12.85,13.05,13.2,15.3,15.850000000000001,17.25,16.200000000000003,19.2,20.45,22.1,19.65,15.75,11.75,10.4,10.25,11.05,11.0,11.6,11.75,9.7,8.7,5.85,2.0,25.2875,17.3125,13.625,14.58589743589744,32.8,8시00분,3.12660527511154
4호선,동대문,40.8,33.3,35.6,49.25,67.8,77.15,85.80000000000001,56.1,62.35,41.1,45.4,44.35,44.2,44.2,50.55,50.55,49.25,44.7,51.95,56.55,61.050000000000004,57.05,79.6,79.2,87.55000000000001,85.3,89.30000000000001,64.05,43.2,43.2,40.099999999999994,41.2,41.6,52.6,51.95,40.9,32.45,19.75,8.25,71.7125,70.4625,48.6375,52.544871794871796,89.30000000000001,18시30분,2.923155940927146
4호선,동대문역사문화공원,30.15,28.05,27.75,37.35,51.050000000000004,61.45,72.85,48.65,56.0,38.0,43.55,42.8,43.099999999999994,41.2,48.45,48.15,47.400000000000006,42.55,49.55,53.25,58.1,52.900000000000006,72.7,74.3,83.0,81.2,85.25,63.599999999999994,43.95,41.9,39.85,40.15,41.849999999999994,52.0,47.75,38.8,27.35,18.5,8.5,58.5,68.5,46.300000000000004,48.280769230769224,85.25,18시30분,2.742980502311436
4호선,동작,8.55,24.45,18.549999999999997,32.650000000000006,39.65,54.95,37.85,36.85,32.2,27.549999999999997,24.35,25.0,26.9,27.95,27.95,31.05,27.1,29.0,25.95,31.4,30.6,40.150000000000006,44.75,53.5,46.650000000000006,50.4,60.9,33.7,28.25,22.65,22.799999999999997,22.5,23.3,32.7,25.45,22.950000000000003,14.799999999999999,11.9,7.65,42.324999999999996,43.3125,28.512500000000003,30.397435897435905,60.9,18시30분,3.0035071283294292
4호선,명동,25.0,20.65,20.7,29.25,41.35,48.6,52.95,38.5,43.55,34.95,38.75,36.75,37.25,38.4,40.400000000000006,41.15,40.75,38.05,43.6,44.8,51.45,47.6,60.7,65.69999999999999,63.65,72.25,58.7,43.25,33.7,31.700000000000003,29.650000000000002,32.95,34.0,41.55,38.4,32.95,20.2,14.0,6.15,45.35,51.974999999999994,40.175000000000004,39.332051282051296,72.25,18시00분,2.42252638649592
4호선,미아,37.599999999999994,26.400000000000002,30.200000000000003,41.599999999999994,57.2,63.0,50.45,44.599999999999994,34.95,28.099999999999998,27.349999999999998,30.799999999999997,29.200000000000003,27.700000000000003,31.95,31.400000000000002,30.0,27.5,31.200000000000003,34.65,37.9,36.6,43.2,48.65,52.15,55.35,57.7,44.0,30.799999999999997,26.35,25.549999999999997,25.75,24.900000000000002,25.950000000000003,32.05,24.2,19.8,12.149999999999999,7.75,53.8125,46.962500000000006,30.262500000000003,34.529487179487184,63.0,8시00분,3.3300288036339096
4호선,미아사거리,40.75,27.700000000000003,33.0,44.65,63.45,67.25,58.85,48.4,38.15,30.1,29.200000000000003,33.7,30.05,29.799999999999997,33.8,33.099999999999994,31.4,30.05,32.8,37.5,40.3,37.900000000000006,47.25,52.7,53.900000000000006,57.05,61.25,45.85,31.35,29.0,26.5,26.8,25.5,27.35,35.4,25.799999999999997,20.65,12.549999999999999,8.4,59.4875,48.875,32.025,36.90256410256409,67.25,8시00분,3.3836845157319435
4호선,불암산,2.9499999999999997,6.6,5.1499999999999995,8.95,13.0,14.6,8.95,9.0,6.0,4.85,4.6000000000000005,6.35,4.7,5.65,6.25,6.6,5.25,3.85,5.3,5.6,5.9,7.25,6.75,8.25,8.95,10.0,8.05,5.5,4.0,3.0,3.8,2.7,3.25,3.65,3.1999999999999997,2.8,4.15,2.8499999999999996,0.7,11.3875,6.8875,5.9375,5.87051282051282,14.6,8시00분,3.077894218459921
4호선,사당,17.25,30.799999999999997,23.15,36.85,50.949999999999996,61.75,37.6,42.05,27.45,29.35,24.25,24.15,21.05,28.8,25.950000000000003,27.950000000000003,26.65,27.799999999999997,24.65,30.1,26.95,36.85,47.15,42.05,45.85,49.1,59.55,31.85,28.400000000000002,19.85,28.799999999999997,19.799999999999997,26.1,30.55,24.0,20.95,9.1,9.05,3.7,48.08749999999999,42.225,27.3375,30.210256410256406,61.75,8시00분,3.3036121333841013
4호선,삼각지,20.4,18.5,17.25,25.85,34.6,47.95,39.849999999999994,31.700000000000003,28.5,25.85,24.25,23.35,24.75,27.299999999999997,26.0,30.1,26.75,27.1,26.45,30.05,30.75,35.9,39.5,47.0,39.849999999999994,49.2,45.1,29.3,22.8,20.35,20.049999999999997,21.75,20.45,27.15,24.5,20.1,13.25,9.85,6.050000000000001,38.525000000000006,36.6,27.5375,27.678205128205125,49.2,18시00분,2.7280979490477364
4호선,상계,5.75,10.95,11.1,15.85,21.65,23.5,14.6,14.15,9.1,9.049999999999999,8.5,9.55,7.949999999999999,8.7,10.149999999999999,8.95,8.8,7.85,8.55,9.05,9.3,11.15,9.7,11.850000000000001,12.8,13.450000000000001,11.35,8.6,6.35,5.4,5.45,6.0,5.25,6.1,5.949999999999999,4.85,4.7,3.3,1.15,18.475,9.9375,9.149999999999999,9.396153846153847,23.5,8시00분,3.1051909174654746
4호선,서울역,15.15,18.3,18.1,25.65,35.45,47.8,43.3,33.05,34.55,32.25,31.4,30.6,30.95,33.599999999999994,34.35,34.75,34.0,31.150000000000002,32.85,35.3,37.900000000000006,38.95,46.05,53.5,49.55,58.150000000000006,51.4,35.55,26.1,23.85,23.35,24.95,23.9,29.6,26.2,22.35,15.7,11.4,6.55,39.9,42.800000000000004,34.175,31.732051282051277,58.150000000000006,18시00분,2.419897515145647
4호선,성신여대입구,48.05,31.1,36.4,51.45,70.25,78.0,65.7,60.75,48.2,33.550000000000004,37.35,37.95,34.6,35.85,40.65,38.8,37.45,33.0,39.7,44.0,48.2,42.8,58.55,65.05,69.5,69.25,72.95,52.9,37.7,34.2,31.8,31.85,30.1,39.2,41.9,29.6,25.2,16.2,10.649999999999999,68.675,58.2,38.1875,43.856410256410264,78.0,8시00분,3.3224221715896
4호선,수유,37.55,26.849999999999998,28.8,41.15,54.3,62.599999999999994,47.300000000000004,44.25,32.25,27.15,26.2,29.6,27.549999999999997,26.1,30.799999999999997,28.1,27.200000000000003,25.95,28.0,32.0,33.3,32.849999999999994,38.25,43.2,46.099999999999994,49.35,49.75,37.199999999999996,27.25,22.650000000000002,22.35,22.15,21.9,21.6,26.849999999999998,21.5,16.55,10.45,6.15,52.1125,40.887499999999996,28.05,31.617948717948728,62.599999999999994,8시00분,3.315507903190449
4호선,숙대입구,18.95,17.1,15.899999999999999,23.3,31.3,43.4,36.1,29.0,26.700000000000003,24.049999999999997,24.65,22.45,24.4,27.1,26.75,29.25,27.2,25.3,28.200000000000003,30.4,31.4,35.5,39.150000000000006,45.95,41.1,50.75,43.6,29.05,22.549999999999997,20.35,19.95,21.5,21.0,26.0,22.95,20.75,12.65,9.399999999999999,5.25,34.95,36.4875,27.575,26.932051282051287,50.75,18시00분,2.590661737419339
4호선,신용산,21.35,18.75,17.45,25.8,34.3,46.7,35.55,30.25,27.950000000000003,24.25,23.65,23.65,24.35,26.35,27.25,29.75,26.299999999999997,28.0,25.95,30.349999999999998,30.549999999999997,37.0,41.0,49.55,42.8,54.349999999999994,48.7,32.35,25.0,21.75,21.700000000000003,23.4,22.05,29.1,26.1,20.75,14.200000000000001,10.4,6.15,36.7,40.1,27.412499999999998,28.329487179487185,54.349999999999994,18시00분,2.8016414846642417
4호선,쌍문,17.55,27.1,26.65,36.4,51.150000000000006,55.300000000000004,42.8,40.65,26.799999999999997,25.15,24.0,26.599999999999998,24.950000000000003,23.950000000000003,27.6,25.049999999999997,24.549999999999997,23.45,24.25,27.9,28.85,29.700000000000003,32.05,36.55,39.55,43.95,41.400000000000006,31.4,22.15,19.25,18.9,18.95,18.65,18.95,21.75,18.0,14.2,9.05,5.0,47.475,34.725,25.287499999999998,27.439743589743593,55.300000000000004,8시00분,3.250617765670084
4호선,이촌,24.25,20.65,18.950000000000003,31.450000000000003,38.55,52.5,39.25,35.3,31.1,26.55,24.299999999999997,24.45,25.700000000000003,26.15,28.299999999999997,29.35,27.1,28.15,25.950000000000003,30.75,30.25,37.2,42.5,49.45,42.45,48.1,52.699999999999996,30.65,24.4,20.8,21.15,21.55,21.45,28.650000000000002,24.15,20.5,13.95,11.55,7.5,41.400000000000006,38.9625,27.725,29.17179487179488,52.699999999999996,18시30분,2.898557154245008
4호선,창동,12.05,21.35,20.6,30.5,39.3,45.4,31.349999999999998,32.25,21.2,20.2,19.95,20.95,18.4,19.95,22.8,19.9,18.45,19.75,20.1,21.9,23.75,25.2,24.75,27.75,30.05,32.55,30.55,22.85,16.75,13.85,14.049999999999999,14.299999999999999,14.4,14.8,15.95,13.0,11.5,9.05,4.55,37.074999999999996,25.674999999999997,20.275,21.435897435897427,45.4,8시00분,3.094944360298675
4호선,총신대입구,10.75,30.150000000000002,23.049999999999997,38.7,47.9,58.95,36.6,39.5,33.25,28.6,24.25,26.15,26.8,29.25,28.849999999999998,30.8,27.8,28.700000000000003,25.2,34.9,29.35,40.45,45.05,52.3,47.75,50.3,58.15,35.6,28.299999999999997,23.55,24.85,21.5,26.15,33.65,25.4,23.700000000000003,14.8,11.15,8.25,45.7375,43.08749999999999,29.174999999999997,31.548717948717957,58.95,8시00분,3.044558593159945
4호선,충무로,26.5,21.15,21.7,30.25,42.55,49.650000000000006,56.900000000000006,40.3,46.45,35.2,40.099999999999994,36.75,40.65,39.25,42.95,43.95,43.7,39.349999999999994,45.75,48.400000000000006,54.35,49.7,65.05,68.85,71.65,79.25,67.55,49.800000000000004,38.75,36.900000000000006,32.3,35.5,35.650000000000006,43.0,39.95,33.7,21.3,15.549999999999999,6.85,47.35000000000001,58.837500000000006,42.462500000000006,41.97820512820513,79.25,18시00분,2.5007358845867325
4호선,한성대입구,39.95,31.700000000000003,36.75,49.25,71.75,80.05,72.25,62.85,51.550000000000004,34.75,40.400000000000006,40.650000000000006,38.0,37.8,42.45,41.95,40.25,35.5,45.45,45.45,51.7,46.599999999999994,65.45,70.15,74.75,74.94999999999999,79.5,57.65,40.25,37.400000000000006,35.7,34.85,33.05,42.25,46.5,32.8,27.65,15.9,9.65,71.72500000000001,63.0875,40.6125,46.551282051282065,80.05,8시00분,3.3194828360853723
4호선,혜화,41.05,32.35,35.449999999999996,47.75,69.95,78.75,72.25,61.1,51.75,35.75,42.45,42.099999999999994,40.85,39.95,45.95,44.849999999999994,42.55,38.3,49.7,51.3,58.6,51.45,70.6,76.75,82.65,81.3,83.35,61.099999999999994,42.0,43.1,39.75,42.15,43.099999999999994,53.349999999999994,55.25,40.8,32.35,19.4,7.75,70.5125,66.9375,43.325,49.97307692307692,83.35,18시30분,3.1725331062312034
4호선,회현,17.200000000000003,22.35,20.5,29.299999999999997,39.25,46.599999999999994,49.4,35.6,39.35,32.05,32.7,33.75,34.2,37.3,38.65,39.8,39.6,36.900000000000006,41.0,44.099999999999994,47.900000000000006,49.45,58.35,66.05,59.3,73.30000000000001,57.2,41.75,32.650000000000006,31.65,28.4,30.05,29.75,36.25,32.15,26.8,17.25,12.35,5.8999999999999995,42.7125,51.225,38.8375,37.07948717948719,73.30000000000001,18시00분,2.418731833441086
5호선,강동,11.833333333333334,18.1,26.53333333333333,33.166666666666664,47.20000000000001,62.43333333333334,48.9,39.666666666666664,30.133333333333336,25.666666666666668,28.566666666666666,26.833333333333332,26.46666666666667,32.96666666666667,30.733333333333334,28.866666666666664,31.633333333333336,30.366666666666664,28.0,34.06666666666666,42.233333333333334,38.800000000000004,48.1,39.166666666666664,43.96666666666667,49.63333333333333,57.20000000000001,39.833333333333336,37.23333333333333,34.96666666666667,30.099999999999998,30.2,33.733333333333334,27.5,26.733333333333334,21.933333333333334,16.833333333333332,15.066666666666668,6.3999999999999995,49.550000000000004,45.975,31.05,32.86581196581197,62.43333333333334,8시00분,3.076489433929487
5호선,강일,22.5,22.3,31.900000000000002,37.9,43.849999999999994,48.6,42.3,37.0,27.85,24.15,22.0,22.1,21.85,22.75,22.85,23.65,21.9,22.0,22.3,25.35,27.15,31.05,33.45,36.4,43.75,51.95,42.25,34.9,25.2,27.0,24.35,22.85,23.45,23.05,20.95,17.2,12.55,8.450000000000001,4.75,42.9375,38.574999999999996,22.7875,27.58461538461539,51.95,18시00분,3.5770706055043062
5호선,개롱,9.350000000000001,10.45,14.6,23.05,28.8,31.9,28.4,20.1,14.65,14.2,13.05,13.2,12.45,14.8,15.149999999999999,15.2,13.7,12.95,13.5,16.8,18.049999999999997,22.5,23.1,16.9,15.399999999999999,24.85,23.45,16.8,15.25,14.95,13.75,14.3,13.1,13.399999999999999,11.100000000000001,9.35,5.3,3.4,2.5999999999999996,27.299999999999997,20.0875,14.712499999999999,15.739743589743588,31.9,8시00분,3.22090037580966
5호선,개화산,4.7,3.25,4.3500000000000005,6.800000000000001,8.05,7.949999999999999,5.95,4.3999999999999995,4.0,4.0,3.95,3.9000000000000004,4.45,4.4,4.0,4.4,4.1,3.85,3.9,4.6,5.2,5.25,5.3,4.699999999999999,5.25,7.0,5.6,4.5,3.25,3.4499999999999997,3.1,3.0,2.8,3.15,2.35,1.7,1.35,1.25,0.65,6.5874999999999995,5.0875,4.225,4.2012820512820515,8.05,7시30분,2.7633129554288867
5호선,거여,7.25,7.45,11.8,17.9,21.0,22.95,19.299999999999997,14.700000000000001,10.2,9.95,8.95,8.6,8.1,9.799999999999999,9.45,9.1,8.35,7.5,7.7,9.7,10.25,11.100000000000001,12.350000000000001,8.75,7.6499999999999995,12.3,11.45,8.75,7.5,7.15,6.5,6.55,6.25,5.7,4.95,4.5,2.5,1.5,1.35,19.4875,10.0,9.175,9.405128205128202,22.95,8시00분,3.2138961074772636
5호선,고덕,19.75,21.450000000000003,38.5,39.15,56.25,58.650000000000006,51.75,47.65,38.35,33.5,34.35,33.3,34.0,34.75,34.5,34.9,33.0,34.0,34.3,41.599999999999994,44.35,48.3,54.099999999999994,57.4,60.75,66.55,69.7,46.4,41.65,42.15,37.45,36.1,37.2,38.6,28.450000000000003,26.65,16.4,13.75,6.1,53.575,56.075,34.2875,39.12179487179488,69.7,18시30분,3.197958346395674
5호선,공덕,18.5,22.450000000000003,28.25,53.45,78.30000000000001,92.7,58.8,39.8,34.25,28.1,31.65,33.9,29.799999999999997,30.200000000000003,31.95,34.05,32.7,30.6,31.75,34.650000000000006,37.25,43.150000000000006,49.3,63.95,68.65,69.4,58.45,48.2,43.6,37.4,34.9,35.95,31.049999999999997,30.950000000000003,25.55,19.4,16.7,11.25,4.2,67.4,54.9125,32.225,38.59358974358976,92.7,8시00분,3.7955778496329606
5호선,광나루,27.549999999999997,33.75,41.5,66.9,84.1,91.35,59.800000000000004,55.7,40.2,38.15,37.3,38.0,35.45,37.650000000000006,39.55,40.15,38.25,37.2,38.2,43.25,47.5,52.650000000000006,66.15,70.95,78.19999999999999,72.2,76.1,57.400000000000006,54.900000000000006,46.9,46.400000000000006,42.349999999999994,41.75,39.35,39.25,30.2,23.299999999999997,18.95,10.8,72.7375,65.15,38.9,47.16153846153847,91.35,8시00분,3.5446657186461255
5호선,광화문,14.850000000000001,17.35,22.5,41.05,52.95,60.8,36.05,29.299999999999997,27.65,23.1,26.65,29.65,26.3,28.25,29.65,32.1,30.1,31.849999999999998,31.95,37.0,38.95,47.8,52.4,69.8,68.69999999999999,77.4,59.7,53.5,46.900000000000006,41.05,38.55,41.599999999999994,35.0,34.400000000000006,27.85,21.1,16.35,10.7,4.6,44.775000000000006,59.37500000000001,30.025,36.293589743589735,77.4,18시00분,3.4687759044537585
5호선,군자,22.0,33.45,39.35,63.45,84.2,90.35,57.45,48.5,41.4,34.05,35.5,35.85,34.05,36.650000000000006,37.95,37.35,37.35,35.650000000000006,37.15,41.3,45.8,51.0,61.150000000000006,70.1,78.2,66.9,69.95,55.65,51.900000000000006,46.55,45.900000000000006,41.2,42.5,41.0,36.25,31.4,24.5,17.799999999999997,6.050000000000001,70.125,61.10000000000001,37.325,45.302564102564105,90.35,8시00분,3.5157400263699934
5호선,굽은다리,28.2,24.85,46.15,56.45,63.1,74.69999999999999,63.8,62.199999999999996,46.85,41.05,42.15,40.650000000000006,41.3,42.4,43.45,44.4,42.599999999999994,42.35,41.9,47.65,52.55,57.15,68.3,68.35,73.5,76.4,82.9,56.349999999999994,51.2,49.650000000000006,43.9,42.8,44.9,43.65,37.5,31.6,19.8,16.65,7.75,65.94999999999999,66.7125,43.2125,47.72051282051282,82.9,18시30분,3.0700028216371926
5호선,길동,30.049999999999997,26.5,49.5,56.550000000000004,66.8,77.65,69.35,67.25,48.8,46.2,44.400000000000006,45.8,44.7,45.8,46.9,48.2,46.0,45.849999999999994,45.900000000000006,51.599999999999994,57.949999999999996,62.8,74.9,79.95,88.10000000000001,82.15,88.1,59.6,58.5,55.2,49.5,47.25,48.55,46.15,41.2,34.4,23.6,15.549999999999999,5.55,70.26249999999999,72.0875,46.724999999999994,51.86666666666667,88.10000000000001,17시30분,3.0465488914596284
5호선,김포공항,4.85,5.85,6.85,12.2,16.6,19.3,16.4,11.25,10.25,9.1,8.5,8.2,8.4,8.8,8.7,9.3,9.1,8.9,8.649999999999999,10.1,11.25,11.950000000000001,12.25,10.899999999999999,10.95,15.85,16.9,13.25,9.05,8.95,8.35,7.5,7.6,8.95,7.050000000000001,5.3,3.7,3.25,2.05,15.887500000000001,13.7625,8.975,9.65,19.3,8시00분,3.3036208018249806
5호선,까치산,27.4,24.5,28.6,47.0,67.9,71.45,51.150000000000006,32.55,29.0,26.0,25.65,25.0,24.85,26.25,26.4,27.45,25.7,25.7,25.25,27.7,30.6,34.849999999999994,37.75,43.349999999999994,47.35,54.15,52.2,38.0,31.1,31.95,27.6,26.4,23.5,27.5,21.2,17.25,12.0,10.3,7.550000000000001,55.7625,43.8625,26.45,31.797435897435907,71.45,8시00분,3.76654050031983
5호선,답십리,22.35,28.5,34.900000000000006,58.4,75.55,82.6,55.35,49.0,41.05,33.95,34.65,34.3,32.25,35.5,35.15,35.4,34.150000000000006,34.8,34.15,37.7,43.25,47.55,57.6,68.1,68.15,63.5,64.3,50.85,49.5,42.65,38.8,39.400000000000006,37.3,36.4,33.4,27.35,22.549999999999997,13.95,7.75,65.625,57.0375,35.050000000000004,42.103846153846156,82.6,8시00분,3.4996432667719466
5호선,동대문역사문화공원,12.55,20.55,25.15,43.75,54.25,61.400000000000006,41.099999999999994,31.35,26.75,22.25,24.3,24.0,23.0,25.1,24.5,25.8,25.45,25.6,26.0,30.8,32.400000000000006,38.7,43.9,55.099999999999994,53.400000000000006,55.8,47.699999999999996,41.8,38.5,33.6,31.5,31.15,28.849999999999998,28.299999999999997,25.1,20.049999999999997,14.6,9.35,4.35,47.025,45.95,25.212500000000002,31.48205128205127,61.400000000000006,8시00분,3.687654786805957
5호선,둔촌동,13.200000000000001,17.05,25.650000000000002,37.5,56.55,68.8,53.65,35.8,27.85,25.25,26.65,26.15,25.3,28.55,29.1,29.549999999999997,27.05,26.6,27.1,30.8,33.85,36.2,42.5,33.7,32.3,45.05,47.8,37.2,32.65,27.4,27.4,26.25,24.75,26.9,23.200000000000003,18.65,24.35,5.35,11.5,53.7,40.675000000000004,28.5625,30.644871794871797,68.8,8시00분,3.304157433552475
5호선,마곡,19.200000000000003,12.7,13.5,20.450000000000003,26.5,27.5,20.6,13.950000000000001,13.25,13.799999999999999,13.55,13.95,14.65,15.149999999999999,14.649999999999999,15.5,15.6,15.8,16.25,18.1,20.1,22.85,23.4,24.75,26.25,36.35,30.0,22.85,17.25,17.799999999999997,16.0,15.15,14.6,15.75,11.35,8.9,5.55,5.05,2.45,22.1375,26.612499999999997,15.225,17.20641025641026,36.35,18시00분,3.2019702330397224
5호선,마장,19.799999999999997,27.85,34.3,56.699999999999996,74.05,81.69999999999999,57.349999999999994,49.0,40.65,35.3,33.95,35.9,32.9,35.65,36.45,36.4,35.05,35.650000000000006,35.05,40.0,43.95,48.5,60.9,69.0,72.05000000000001,64.0,65.9,54.5,52.8,43.2,41.95,42.05,38.1,38.45,35.400000000000006,28.75,23.950000000000003,14.600000000000001,8.3,65.525,59.3,35.8875,43.07820512820512,81.69999999999999,8시00분,3.478230484758468
